Id,Label
2545,"BRUKNER, ILANEY"
2546,"FORRESTER, CAPT. ALE"
2547,"PELTINO, LT."
2548,"MODAM"
2549,"BRANNEX, ALLESSANDRO"
2550,"FARREL, MIKE"
2551,"BARTLETT, STU"
2552,"KAPPELBAUM, MRS."
2553,"WIDOW-MAKER"
2554,"PECOS BILL"
2555,"UNCLE SAM"
2556,"FATHER TIME"
2557,"JOHNNY APPLESEED/JON"
2558,"HENRY, JOHN"
2559,"BUNYAN, PAUL"
2560,"VISE/"
2561,"SCANLON, COMMANDER"
2562,"THAKOS"
2563,"BLACK KNIGHT IV/PROF"
2564,"MOLTO"
2565,"BASALLO/LAVA MEN KIN"
2566,"JINKU"
2567,"IRON MAN ARMOR"
2568,"SIROCCO"
2569,"AMINEDI"
2570,"BLACK RAAZER/"
2571,"VEIL"
2572,"MANN, DR. J. VERNON "
2573,"TEMPEST II/NICOLETTE"
2574,"INFERNO III/SAMANTHA"
2575,"DECAY II/YOSHIRO HAC"
2576,"BUCHANAN, SAM"
2577,"HASTINGS, PROF. LOUI"
2578,"MONTESI, VICTORIA"
2579,"MADAME MASQUE V"
2580,"CH'OD"
2581,"THING DOPPELGANGER"
2582,"VISION DOPPELGANGER"
2583,"BEAST DOPPELGANGER"
2584,"POLARIS DOPPELGANGER"
2585,"HUMAN TORCH DOPPELGA"
2586,"SILHOUETTE"
2587,"HULK DOPPELGANGER"
2588,"STRONG GUY DOPPELGAN"
2589,"CYCLOPS DOPPELGANGER"
2590,"KARNAK DOPPELGANGER"
2591,"PROFESSOR X DOPPELGA"
2592,"BLACK KNIGHT IV DOPP"
2593,"IRON MAN DOPPELGANGE"
2594,"QUASAR DOPPELGANGER"
2595,"PUCK DOPPELGANGER"
2596,"BLACK WIDOW DOPPELGA"
2597,"TRITON DOPPELGANGER"
2598,"SHE-HULK DOPPELGANGE"
2599,"WOLFSBANE DOPPELGANG"
2600,"NOVA DOPPELGANGER"
2601,"SPEEDBALL DOPPELGANG"
2602,"MR. FANTASTIC DOPPEL"
2603,"DAREDEVIL DOPPELGANG"
2604,"HERCULES DOPPELGANGE"
2605,"WOLVERINE DOPPELGANG"
2606,"HAWKEYE DOPPELGANGER"
2607,"DARKHAWK DOPPELGANGE"
2608,"BLACK KNIGHT V DOPPE"
2609,"NAMORITA DOPPELGANGE"
2610,"QUICKSILVER DOPPELGA"
2611,"NORTHSTAR DOPPELGANG"
2612,"BEAST DOPPELGANGER I"
2613,"USAGENT DOPPELGANGER"
2614,"MULTIPLE MAN DOPPELG"
2615,"SPIDER-WOMAN DOPPELG"
2616,"GAMBIT DOPPELGANGER"
2617,"PUCK DOPPELGANGER II"
2618,"FIRESTAR DOPPELGANGE"
2619,"THING DOPPELGANGER I"
2620,"ROGUE DOPPELGANGER"
2621,"ICEMAN DOPPELGANGER"
2622,"SILVER SURFER DOPPEL"
2623,"VISION DOPPELGANGER "
2624,"DRAX DOPPELGANGER"
2625,"TOMAZOOMA II"
2626,"WINGFOOT, WYATT II"
2627,"KURSE/ALGRIM [ASGARD"
2628,"PENTIGAAR"
2629,"OLSON, MRS."
2630,"DESIGNATE/TARENE"
2631,"NULLITRON"
2632,"NEFFETHESK"
2633,"TOOTHGNASHER"
2634,"TOOTHGRINDER"
2635,"RYAN, THOMAS"
2636,"HESCAMAR/MARNOT [ASG"
2637,"CYRA [ASGARDIAN]"
2638,"STEVENS, MILO"
2639,"STONE, TIBERIUS"
2640,"DONOHUE, TREVOR"
2641,"WALDERS, BEATRICE"
2642,"WONG CHU"
2643,"SUN-TAO"
2644,"HO YINSEN"
2645,"DR. POWER/DR. MAXIMU"
2646,"POWER, DR. MAX"
2647,"YRIK"
2648,"BYREL"
2649,"YELLOWJACKET III/HEN"
2650,"MASTER KHAN/TYRONE K"
2651,"FENSTER, RICHARD"
2652,"CYLLA"
2653,"MONSTROID/BALIOX/7NH"
2654,"PERSEPHONE II"
2655,"GANYMEDE"
2656,"OLALLA"
2657,"SKYHAWK/WINSTON BILL"
2658,"COVEY, LAWRENCE K."
2659,"NIKKI/NICHOLETTE GOL"
2660,"SALLA"
2661,"STARHAWK/STAKAR"
2662,"THOR IV/DARGO"
2663,"MARTINEX"
2664,"STARHAWK II/ALETA OG"
2665,"MAJOR VICTORY/MAJ. V"
2666,"CHARLIE 27"
2667,"SCOURGE II/"
2668,"RAZORFIST III"
2669,"QUANTUM"
2670,"ZZZAX"
2671,"CAT KING"
2672,"MASTER PANDEMONIUM/M"
2673,"DOMINUS II"
2674,"XEMU"
2675,"VALERIA"
2676,"PHINEAS"
2677,"MAHKIZMO"
2678,"JONES, JANIS"
2679,"WILD MAN/ALEX WILDMA"
2680,"TALBOT, MAJ. MATT"
2681,"IRON MAN V/TEEN TONY"
2682,"HINKLEY"
2683,"HEADGEAR/"
2684,"DIETZ, SUSAN"
2685,"MUTO, JUNZO"
2686,"HIROMITSU"
2687,"GAEA"
2688,"FLYING DUTCHMAN"
2689,"BLACK KNIGHT III/EOB"
2690,"SAHREED"
2691,"LEVIATHAN VI"
2692,"SHANZAR"
2693,"NEPTUNE [OLYMPIAN]"
2694,"ASTER, LUCIAN"
2695,"CHESBRO"
2696,"BLACK TARANTULA II/C"
2697,"DELILAH"
2698,"ZANIAC II/THUG THATC"
2699,"MADDICKS, ARTHUR ART"
2700,"LIPSCOMB, DR. ANGELA"
2701,"MADDICKS, NADINE"
2702,"RYKER, LUCY"
2703,"FLUX/PRIVATE BENNY T"
2704,"JOHNSON"
2705,"RYKER, GENERAL"
2706,"HACK/"
2707,"ANIMUS"
2708,"BRASS/SEAN WATANABE"
2709,"WATANABE, YUJI"
2710,"TYGER TIGER/JESSAN H"
2711,"CORRIGAN, ARCHIBALD "
2712,"BRAINCHILD"
2713,"LUPO"
2714,"NEREEL"
2715,"MR. JIP"
2716,"GREENSONG"
2717,"ALFY"
2718,"SIMONSON, LOUISE"
2719,"CANCELLATOR"
2720,"TIMESLOT"
2721,"SWEEPZWEAK"
2722,"LEAD-IN"
2723,"DEADAIR"
2724,"RICHARDS, FRANKLIN 2"
2725,"SHIP"
2726,"PROTEUS II"
2727,"GIDEON"
2728,"HARNESS/ERIKA BENSON"
2729,"CHORD, ANDREW"
2730,"PIECEMEAL/GILBERT BE"
2731,"FAMINE/AUTUMN ROLFSO"
2732,"GAUNTLET"
2733,"FOXBAT"
2734,"DRAKE, WILLIAM ROBER"
2735,"HIRO"
2736,"RASPUTIN, MIKHAIL"
2737,"DRAKE, MADELINE BEAT"
2738,"HEALER"
2739,"BRAIN CELL/"
2740,"MEME"
2741,"BANDIT/"
2742,"KARIM, MERYET"
2743,"TUMOLO, DR. JOANNE"
2744,"ZABO"
2745,"KRAKEN"
2746,"RAZORFIST II"
2747,"MAN-BULL/BULL TAURUS"
2748,"ESTAVES, MARIE"
2749,"MR. SCRATCH II/BLISS"
2750,"MISS ITCH/BLISS"
2751,"BONES/ELIZABETH BLIS"
2752,"SKIN II/DONNA BLISS"
2753,"LANSING, CHERYL"
2754,"ESTAVES, DR. ROSA"
2755,"BLISS, BONNIE"
2756,"NIGHTEYES/ERIC"
2757,"FAVERSHAM, DAPHNE"
2758,"MERIDIAN, DR. ROBERT"
2759,"LEIGHTON, BRIAN"
2760,"HATE-MONGER/ADOLF HI"
2761,"DEATHCRY [SHI'AR]"
2762,"MCELROY, JAMES"
2763,"BLITZKRIEG/"
2764,"CAPTAIN TERROR/DAN K"
2765,"BLACK MARVEL/DAN LYO"
2766,"BLACK AVENGER/JERRY "
2767,"EVERY-MAN"
2768,"ANGEL III/HALLOWAY"
2769,"JACK FLAG/"
2770,"FREE SPIRIT/CATHY WE"
2771,"SUPERIA/WENTWORTH, D"
2772,"THUNDERBOLT/BILLY CA"
2773,"WESTON, SALLY"
2774,"TYPHON"
2775,"TYNDAR"
2776,"RAA"
2777,"SSSITH"
2778,"BLACK KNIGHT II/SIR "
2779,"APOCRYPHUS"
2780,"DEATHUNT 9000"
2781,"CRIMSON"
2782,"INFECTIA/JOSEPHINE"
2783,"AZURE"
2784,"CERISE"
2785,"CORAL"
2786,"COBALT II"
2787,"BERYL"
2788,"HODGE, CAMERON"
2789,"SIKORSKY"
2790,"GLORIOLE"
2791,"JONES, TIMOTHY"
2792,"GERASI, MARY ROSE"
2793,"BARBAROSSA, VINNIE"
2794,"HONIKAWA, SHO"
2795,"HALFTREE, HORACE"
2796,"NICHOLS, TOM"
2797,"GERASI, DON MARIO"
2798,"BRAITHWAITE, JUDGE R"
2799,"GERASI, JOEY"
2800,"YOUNG, KIM SUNG"
2801,"GERASI, LESLIE"
2802,"HATCHET MAN/HACHIMAN"
2803,"SCORPIO III/MIKEL FU"
2804,"FITZGERALD, MOLLY"
2805,"KEMBLE, DR."
2806,"FALZON"
2807,"PURSUER"
2808,"IRIDIA [INHUMAN]"
2809,"RAGA"
2810,"BLACK LAMA"
2811,"TABUR"
2812,"BLACKWOOD, JENNY"
2813,"CATHERWOOD"
2814,"VALINOR"
2815,"NEWMARK, LOTUS"
2816,"B'GON"
2817,"ZAMORA, PETE"
2818,"BASILISK III/"
2819,"AGONY/"
2820,"ROSS, EVERETT KENNET"
2821,"JAMEKA"
2822,"RICHARDS, FRANKLINK "
2823,"NOVA DOPPELGANGER II"
2824,"DHEREK"
2825,"HARRIS, CHRISTINE"
2826,"CASS, LARRY MAD DOG"
2827,"BULLET"
2828,"PEMBROKE"
2829,"CALKIN, SUSAN"
2830,"HOYT, TONY"
2831,"SABINI, JERRY THE WH"
2832,"MALTESE"
2833,"TULLY, DEREK"
2834,"STONE"
2835,"WING"
2836,"SPEAR"
2837,"JONIN"
2838,"FLAME"
2839,"STAR"
2840,"IZANAMI"
2841,"SENNET, PAMELA"
2842,"SCOTT, PETER"
2843,"BUCHETTO, SALVATORE "
2844,"SHADOW-HAND/LI CHUN"
2845,"ZARAN II"
2846,"HANGMAN II/JASON ROL"
2847,"HOUSTON, STELLA"
2848,"PRESTER JOHN"
2849,"GOLEM III"
2850,"AGAMEMNON II/ANDREI "
2851,"BASILISK/BASIL ELKS"
2852,"PAPA NEBO"
2853,"SMEDLEY"
2854,"BROTHER STEPHEN"
2855,"DECAY/"
2856,"ADAMSON, JASON"
2857,"ADAMSON, REBECCA"
2858,"LOGAN, WAYNE"
2859,"BLACK TALON/DESMOND "
2860,"BARON SAMEDI"
2861,"DAMBALLAH"
2862,"CAPTAIN UNIVERSE/STE"
2863,"COFFIN, RAY"
2864,"RUSSELL, LISSA"
2865,"SIMPSON, CRASH"
2866,"KURLYCHEK, PATTY"
2867,"WAR TOY/ALKHEMA"
2868,"CONSUELA"
2869,"DR. GOODWRENCH"
2870,"EEL III"
2871,"UNDERTOW"
2872,"JOYCE, SAMANTHA"
2873,"SLAG/SLAGHT, DR. THE"
2874,"SHEPPARD, JOAN ACE"
2875,"GREMLIN/"
2876,"MYCROFT"
2877,"CRIMSON DYNAMO VI/VA"
2878,"COLLETTE"
2879,"BERKELEY, TRAVIS"
2880,"JEFFRIES, DR."
2881,"BERGIER, REBECCA"
2882,"RECORDER II"
2883,"TURMOIL"
2884,"ANCESTOR/"
2885,"BUTTERFLY"
2886,"DELUGE II"
2887,"Q'WAKE/QUAKE"
2888,"LICH"
2889,"YIN, DR. SU"
2890,"FOUNDRY"
2891,"SICKLE"
2892,"FIREFLY"
2893,"CRIMEBUSTER/FRANK MO"
2894,"HOLOCAUST"
2895,"BUG"
2896,"MARIONETTE/MARI"
2897,"RANN, COMMANDER ARCT"
2898,"KREA, BRUNO"
2899,"N'GAMI"
2900,"LOHAN, PETER"
2901,"LEVIATHAN IV"
2902,"LUMP"
2903,"HATE-MONGER IV"
2904,"THUNDERSWORD"
2905,"HOFFMAN, ALICE"
2906,"SARACEN"
2907,"IRON FIST H'YLTHRI I"
2908,"STAMP, J.Q."
2909,"BARNETT, MIKE"
2910,"KANGAROO II/"
2911,"MARILLA [INHUMAN]"
2912,"SPOT/"
2913,"ROEBERG, SEN."
2914,"THOR REPLICOID"
2915,"JAMESLEY, ALOYSIUS R"
2916,"MARRERO, ED"
2917,"TAI II"
2918,"GARCIA, REV."
2919,"STELLARIS/LEAH PRINC"
2920,"KORREK"
2921,"MASTER MENACE/DR. EM"
2922,"JONES, PHILLIP"
2923,"JONES, ANDY"
2924,"STEWART, MADDIE"
2925,"JONES, DRUCILLA"
2926,"MYSTERIUM/DR. JOSEPH"
2927,"JONES, KATIE"
2928,"CROWLEY"
2929,"NIGHTHAWK III/NEAL"
2930,"SKYMAX/SK'YM'X/JAMES"
2931,"STEWART, TINA"
2932,"WILSON, MERCEDES"
2933,"GRUNCH, ALESTAIRE FI"
2934,"HAYDEN"
2935,"ECLECTA/"
2936,"PYRON/"
2937,"UNICORN III/"
2938,"MALOVICK/"
2939,"QUEEN KNORDA/NORA QU"
2940,"URTHONA"
2941,"KALUU"
2942,"HEYWERTH, GENERAL"
2943,"FITZROY, TREVOR"
2944,"JAM/JASMINE ARCHER"
2945,"MARITA"
2946,"ROUST"
2947,"BUX"
2948,"SUWAN"
2949,"O'HARA, GERALD"
2950,"RAGA-SHAH"
2951,"MCSHANE, PATRICK"
2952,"JEFFERSON, DR."
2953,"WIDE LOAD ANNIE/ANNI"
2954,"POPPA WHEELER"
2955,"MCGRILL, MARY"
2956,"XEMNU"
2957,"RITTER, DONALD"
2958,"RITTER, DEBORAH "
2959,"LADY OF THE LAKE"
2960,"MONTOYA, MARIA"
2961,"MONTOYA, JULIO"
2962,"PHANTOM EAGLE"
2963,"THUMBELLINA"
2964,"CERANDA"
2965,"O'NEILL, DET. BRADY"
2966,"BRONA"
2967,"MAGNIR"
2968,"ENRAKT"
2969,"SLOTOTH"
2970,"GEIRRODUR"
2971,"ORIKAL"
2972,"TARAKIS"
2973,"CONQUEST/BRIDGET MAL"
2974,"BEDLAM II/OLISA KABA"
2975,"FONTANELLE/GLORIA DA"
2976,"AYALA, MRS."
2977,"LANG, ALLISON"
2978,"LANG, TIMMY"
2979,"ECHO/MAYA LOPEZ"
2980,"LEAP FROG/LANG"
2981,"SHELDON, PHIL"
2982,"RIGOLETTO, DON DANTE"
2983,"FORTUNATO"
2984,"CHAMBER/JONOTHON STA"
2985,"EMPLATE/MARIUS ST. C"
2986,"ST. CROIX, NICOLE"
2987,"PENANCE III"
2988,"BRAWN, TRISTAN"
2989,"LEGAULT"
2990,"BRAWN, HUNTER"
2991,"ST. CROIX, CLAUDETTE"
2992,"ST. CROIX, CARTIER"
2993,"OMEGA"
2994,"TIMBERIUS"
2995,"GIDEON, GREGORY HUNG"
2996,"GIDEON, CLAIRE"
2997,"MIRACLE MAN"
2998,"CONROY, KAREN"
2999,"MONDO II"
3000,"TIMESLIP/RINA PATEL"
3001,"ADVENT/KYLE GROBE"
3002,"THERMAL MAN"
3003,"PHILLIPS, HANDSOME H"
3004,"DAKOR, YOGI"
3005,"BROGIN, BULL"
3006,"NALES, DET. REBECCA "
3007,"JOHNSON, ANNA"
3008,"AVANDALIA"
3009,"THULE, GEN."
3010,"BERGLUND, GEN."
3011,"CRIMSON DAFFODIL"
3012,"MARKED MAN"
3013,"NIGHT"
3014,"FALCONER, CALVIN"
3015,"GALANNAN, BILL"
3016,"TENDRIL/RIVER VERYS"
3017,"SCHWINNER, DR. ERIC"
3018,"SLOAN, ANNA"
3019,"CONTONI, PAUL"
3020,"STAPHOS, DR. MONICA"
3021,"HITLER, ADOLF"
3022,"GHOST GIRL/"
3023,"SPIRIT OF '76/WILLIA"
3024,"KING GEORGE VI"
3025,"CAPTAIN WINGS/"
3026,"TOMMY LIGHTNING/"
3027,"THUNDERFIST/"
3028,"GOLEM/JACOB GOLDSTEI"
3029,"BLUE BULLET/PROF. JO"
3030,"FACE/COL. EISEN"
3031,"MATADOR/MANUEL ELOGA"
3032,"MR. FEAR/ZOLTAN DRAG"
3033,"KRANG [ATLANTEAN]"
3034,"DEATHLOK/COLONEL LUT"
3035,"SLADE"
3036,"FIXER/SWEENEY"
3037,"MURDOCK, BATTLING JA"
3038,"UROC"
3039,"HELIX/RAFAEL CARAGO"
3040,"TURBO II (B)/MIKE JE"
3041,"HOLLYWOOD"
3042,"YONDU/YONDU UDONTA"
3043,"DUNHAM, LAURA"
3044,"NIELS"
3045,"NOVA OMEGA/GARTHAN S"
3046,"MEXXA RIEN"
3047,"CHEN, DR."
3048,"GENECIDE"
3049,"CORONARY/JIMMY SHARP"
3050,"IMPULSE II/DWIGHT HU"
3051,"MATHEMANIC/THOMAS SO"
3052,"PRETTY PERSUASIONS/H"
3053,"DARK"
3054,"RIGHT"
3055,"WRONG"
3056,"GENERAL ADMISSION"
3057,"DRY"
3058,"TRUTH II"
3059,"CUT"
3060,"ADMIRAL PROTOCOL/"
3061,"GENERAL OBSIDIAN"
3062,"LIGHT"
3063,"BALDWIN, JUSTIN"
3064,"BRIGGS, AGENT STEPHA"
3065,"STONE, NELSON"
3066,"GARTHAN SAAL"
3067,"SPROCKET"
3068,"HENDERSON, CAROL"
3069,"ASYLUM II/HENRIQUE M"
3070,"ROSEN, WALTER"
3071,"JUPITER"
3072,"SPARROW"
3073,"FLYNN"
3074,"MELTON, LORRIE"
3075,"MADDEN, CHET"
3076,"ZAPPER, DAN"
3077,"WALTERS, SHERIFF MOR"
3078,"BRADLEY, JESSICA"
3079,"GONZALEZ, RAYMOND"
3080,"RADION"
3081,"CHAKA KHAN"
3082,"CHEEVER, JOHN"
3083,"JILL"
3084,"BANCROFT, MARTINE"
3085,"ROBERTSON, AMANDA"
3086,"BANKS, SHARON"
3087,"LOBO, EDUARDO"
3088,"TORK, SGT."
3089,"REDEEMER/CRAIG SAUND"
3090,"LEECH"
3091,"STINGER III/"
3092,"TOWER"
3093,"TIMESHADOW"
3094,"SCALPHUNTER"
3095,"O'DONNELL"
3096,"CYBELE [ETERNAL]"
3097,"DREAMING CELESTIAL/T"
3098,"KHORYPHOS [ETERNAL]"
3099,"CATAPHRAX"
3100,"YRDISIS"
3101,"CHATTERTON, DAVE"
3102,"KINGO SUNEN [ETERNAL"
3103,"HOLDEN, DR. SAMUEL"
3104,"AHQLAU"
3105,"TEFRAL"
3106,"PHASTOS [ETERNAL]"
3107,"BLAIRE, CARTER"
3108,"HUNCH"
3109,"BEEFER"
3110,"MARX"
3111,"STERLING, SID"
3112,"CHURCH, LYNN"
3113,"CHAINSAW/"
3114,"OLLSEN, BO"
3115,"AQUARIUS/DARREN BENT"
3116,"CHLOE"
3117,"DUFFY, SGT. MIKE"
3118,"YANO"
3119,"DRAGONFLY II/MEIKO Y"
3120,"MADAME QWA"
3121,"AUTHIER, TRACY TRACE"
3122,"D.O.A."
3123,"CHIMERA II"
3124,"AUTHIER, POLICE CHIE"
3125,"ELWOOD"
3126,"TIMMONS"
3127,"TOKEN"
3128,"DIRT NAP"
3129,"M-PLATE"
3130,"CACHES, PROF. MARINA"
3131,"MASTER ZEI"
3132,"WILKS, SHANTAL"
3133,"EL UNO"
3134,"LEWIS, DET. GARON"
3135,"GIL"
3136,"TORES"
3137,"DARIA"
3138,"LYNN, NORMA"
3139,"RANDEAU, DR."
3140,"DILLON, ANITA"
3141,"DILLON, JONATHAN"
3142,"BLACKHEART"
3143,"GILBERT, ROXANNE"
3144,"CHANGELING"
3145,"WITNESS II/REMY LEBE"
3146,"SCORCH II"
3147,"LINK"
3148,"JINX"
3149,"ZCANN"
3150,"R'TEE"
3151,"NURO"
3152,"FIZ [SKRULL]"
3153,"SPUNJE"
3154,"THUMPER"
3155,"TRACKER"
3156,"SEER"
3157,"NOTE"
3158,"KINLAN KARTH KITH"
3159,"ACROBAT/CARL ZANTE"
3160,"BEDFORD, BRAD HULK"
3161,"STILWELL, RON"
3162,"STRINGER, AMY"
3163,"FULLERTON-SMITH, CAS"
3164,"SCRAMBLER"
3165,"KRAMER, STACEY"
3166,"KRAMER, KENNY"
3167,"RIPTIDE"
3168,"MARX, DR."
3169,"SLYDE"
3170,"RASPUTIN, NIKOLAI"
3171,"RASPUTINA, ALEXANDRA"
3172,"CHASIN, MAJOR"
3173,"COCKRUM, DAVE"
3174,"HURRICANE III"
3175,"DEADBOLT"
3176,"SPYNE"
3177,"LIFEFORCE"
3178,"GREER, GABRIELLE"
3179,"MOORE, TONI"
3180,"PURL, DR. NOAH"
3181,"BARRON, RICK"
3182,"STRONGARM II/ARMSTRO"
3183,"BARRAGE"
3184,"GENESIS/TYLER DAYSPR"
3185,"LIVING ERASER"
3186,"WIGGINS, TRACY"
3187,"BUSHWACKER/CARL"
3188,"MOTH/"
3189,"MARTELL, SHIELD AGEN"
3190,"FITCH/"
3191,"CROSS/"
3192,"MIDAS"
3193,"SERVITOR"
3194,"STEELE, BOBBY"
3195,"PARETSKY, DR. GARY"
3196,"CLARISSA"
3197,"KOSINSKI, HARLEY"
3198,"RUIZ, RIGGER"
3199,"RASSITANO, MAD DOG"
3200,"JACKSON, ANDREW JOCK"
3201,"MAJOWSKI, SAM MOTHER"
3202,"CONKLIN, CAPT."
3203,"FIELSTEIN, FIREWORKS"
3204,"SENSATIONAL HYDRA/A "
3205,"NEUT"
3206,"MADAME MASQUE III"
3207,"MANTIS (SPACE PHANTO"
3208,"NELIT"
3209,"TUC"
3210,"TOBIAS"
3211,"MALACHI"
3212,"LIBRA III/"
3213,"BENEDICT"
3214,"ZA'KEN"
3215,"CHAR, BRON"
3216,"CHAPMAN, GEN. ULYSSE"
3217,"RANIER, MIKE"
3218,"PATTERSON, JACK"
3219,"EL AGUILA"
3220,"ROUGHHOUSE"
3221,"BLOODSCREAM"
3222,"COY, GENERAL NGUYEN "
3223,"TAI"
3224,"FLUFFY"
3225,"SCRIER JR."
3226,"HARDCASE/HAROLD HARR"
3227,"SHOTGUN/ZEKE SALLING"
3228,"BATTLEAXE II/JEROME "
3229,"HILDEBRANT, DR."
3230,"THOMAS, BECKY"
3231,"NIGHT RIDER"
3232,"EPSTEIN, PROF. NORA"
3233,"RAVEN, HELEN"
3234,"RAVEN, MATTHEW"
3235,"TYNE, ELIZABETH/JANI"
3236,"TANNEN, VINCENT"
3237,"KENNEDY, LOUISE"
3238,"WHITE, PROFESSOR"
3239,"TANNEN, PAUL"
3240,"AREX"
3241,"GLABOO"
3242,"EELAK"
3243,"ATOR, GENERAL"
3244,"MARGOYLE"
3245,"ROOTAR"
3246,"ARCADIUS"
3247,"PULSSUS"
3248,"RISQUE/GLORIA"
3249,"CRULE"
3250,"ABSALOM"
3251,"SAUL"
3252,"EDITOR"
3253,"DR. SUN"
3254,"CR'REEE"
3255,"MAM'SELLE HEPZIBAH"
3256,"RAZA LONGKNIFE"
3257,"ZANE, DONOVAN"
3258,"AVIUS"
3259,"LEONUS/LIONUS [INHUM"
3260,"PHAE-DOR"
3261,"ARIDES"
3262,"CENTARIUS"
3263,"STALLIOR"
3264,"AIREO/AEOLUS [INHUMA"
3265,"FALCONA [INHUMAN]"
3266,"EXITAR"
3267,"VEGA, ROBIN"
3268,"TRAVERS, MIKE"
3269,"RYKER, MAJOR SIMON"
3270,"CRIMSON DYNAMO VIII/"
3271,"KRANG II"
3272,"TITANIUM MAN III/BOR"
3273,"RADIOACTIVE MAN II/D"
3274,"WHIRLWIND II/DAVID C"
3275,"BLACK KNIGHT VI/PROF"
3276,"MELTER II/BRUNO HORG"
3277,"GOSAMYR"
3278,"ANIMATOR/DR. FREDRIC"
3279,"BIRDBRAIN"
3280,"DRAN, DAMON"
3281,"OMERTA/"
3282,"PRODIGY/"
3283,"MICROMAX/SCOTT WRIGH"
3284,"URSULA"
3285,"SHAMROCK/MOLLY FITZG"
3286,"ROMANOV, MICKEY"
3287,"HEADLOK"
3288,"WINDSHEAR/COLIN ASHW"
3289,"CLARKE, GENERAL JERE"
3290,"PATRICK, KERRY"
3291,"MAJOR MAPLELEAF/LOUI"
3292,"BREWER, AMY"
3293,"BYRNE, JOHN"
3294,"CARTER, SHARON II"
3295,"MASTER MAN II/ALEXAN"
3296,"FURY, NICK II"
3297,"TAKU"
3298,"CRIPPLER/KARL STRIKL"
3299,"BLAKE, EMILY"
3300,"DAZZLER/BURTRAM WORT"
3301,"DARK HUNTER"
3302,"TAGAK"
3303,"GUNTHAR"
3304,"SEA WITCH/BRIGIT O'H"
3305,"SPIKE"
3306,"MORAN, KEVIN"
3307,"SLICK"
3308,"PAIN"
3309,"PERUN"
3310,"CRIMSON DYNAMO V/DIM"
3311,"RAINTREE, VIVIAN"
3312,"HOLDSWORTH, PARKER"
3313,"DUNLEAVY, GEN. ARLEN"
3314,"ORINI"
3315,"KAMO THARNN"
3316,"GORN"
3317,"SATANA"
3318,"ROSETTI, GABRIEL"
3319,"CROW, REV. JOSHUA"
3320,"SIEGEL, DR. AVRAM"
3321,"GERHARDT, JOSEPH HEI"
3322,"SHAITAN, AL"
3323,"RILEY, JACK"
3324,"HELLSTROM, VICTORIA"
3325,"SOULFIRE/JASON MALDO"
3326,"RILEY, MARIEL"
3327,"RILEY, KIM"
3328,"MIRAGE III/MARGE"
3329,"BECKMAN, CHARLES"
3330,"BECKMAN, JOSEPH"
3331,"BECKMAN, SARAH"
3332,"BECKMAN, LISA"
3333,"ARMAZIEL"
3334,"PORTER, KIM"
3335,"SAMMAEL"
3336,"PEACEMONGER/"
3337,"REPLICUS"
3338,"EXPEDITER/JOHN WRAIT"
3339,"DAVIS, PRINCIPAL"
3340,"MAXXAM"
3341,"POWDERKEG II"
3342,"X-RAY II/"
3343,"OKOYE"
3344,"ZURI"
3345,"MALICE V/NAKIA"
3346,"TEUTONIC KNIGHT/FRAN"
3347,"MONTGOMERY, SIR BERN"
3348,"BROTHERS GRIMM"
3349,"STALIN, JOSEF"
3350,"IRON CROSS/HELMUT GR"
3351,"LADY LOTUS"
3352,"HUMAN TOP/DAVEY MITC"
3353,"GOLDEN GIRL/GWENNY L"
3354,"NOMAD II/EDWARD FERB"
3355,"WILMOTT, DR. KEITH"
3356,"WHITE, JONATHAN"
3357,"COLLINS, NICK"
3358,"MECHADOOM"
3359,"COLDBLOOD/"
3360,"COLLINS, TRACY"
3361,"HANSEN, BILLY"
3362,"RYKER, HARLAN"
3363,"DWORMAN, JIM"
3364,"ANSWER"
3365,"MAXIMOFF, DJANGO"
3366,"CH'THON"
3367,"OTHER"
3368,"TABOO"
3369,"MR. DOLL/NATHAN DOLL"
3370,"SCRIER II/S. CRIER"
3371,"CAMPBELL, MEREDITH"
3372,"GROVEL"
3373,"NANNY"
3374,"LANDSCAPE/BRETT"
3375,"MEANY"
3376,"SPAT"
3377,"EENY"
3378,"MAGGOTT/JAPHETH"
3379,"DE LA JOYA, SISTER M"
3380,"ALVAREZ, CARLY"
3381,"HARRAS, BOB"
3382,"JEROME, JASON"
3383,"TESS-ONE"
3384,"MCBRIDE, MARTHA"
3385,"KNIGHT/MALCOLM KNIGH"
3386,"FOGG/THOMAS FOGG"
3387,"KNIGHT, LEO"
3388,"PLAGUE"
3389,"PRISM"
3390,"APE/"
3391,"BEAUTIFUL DREAMER"
3392,"ERG"
3393,"TARBABY"
3394,"BAILEY, SARA GREY"
3395,"KALADAR [SHI'AR]"
3396,"ZOOG [KYMELLIAN]"
3397,"BLOODWING [SHI'AR]"
3398,"ENCHANTER"
3399,"MAHA YOGI"
3400,"COPPERSMITH, ALFRED"
3401,"FORCE/CLAYTON WILSON"
3402,"BUSH, GEORGE"
3403,"POLESTAR/"
3404,"THOMAS, DR. STAN"
3405,"THOMAS, IDA"
3406,"MURMUR/"
3407,"EDGERTON, GAYLE"
3408,"VINCENTE/"
3409,"THOMAS, KIM HO TWAE"
3410,"BULWARK/"
3411,"MISTY/VINCENTE"
3412,"DEVERAUX, INSPECTOR "
3413,"SOLARR"
3414,"ATOM SMASHER/"
3415,"DR. HYDRO"
3416,"LORVEX"
